A,B,Longitude,Latitude,Satellite,Value,G,H,I,J,K
1212,9.67E+14,82.938,25.267,F10199305041459.WB.OIS.vis.tif,10,1212,F101993,5,4,1459
1212,9.67E+14,82.938,25.267,F10199305041640.WB.OIS.vis.tif,255,1212,F101993,5,4,1640
1212,9.67E+14,82.938,25.267,F10199305051428.WB.OIS.vis.tif,10,1212,F101993,5,5,1428
1212,9.67E+14,82.938,25.267,F10199305051608.WB.OIS.vis.tif,255,1212,F101993,5,5,1608
1212,9.67E+14,82.938,25.267,F10199305061356.WB.OIS.vis.tif,16,1212,F101993,5,6,1356
1212,9.67E+14,82.938,25.267,F10199305071324.WB.OIS.vis.tif,255,1212,F101993,5,7,1324
1212,9.67E+14,82.938,25.267,F10199305071505.WB.OIS.vis.tif,9,1212,F101993,5,7,1505
1212,9.67E+14,82.938,25.267,F10199305071646.WB.OIS.vis.tif,255,1212,F101993,5,7,1646
1212,9.67E+14,82.938,25.267,F10199305081253.WB.OIS.vis.tif,255,1212,F101993,5,8,1253
1212,9.67E+14,82.938,25.267,F10199305081433.WB.OIS.vis.tif,9,1212,F101993,5,8,1433
1212,9.67E+14,82.938,25.267,F10199305081614.WB.OIS.vis.tif,255,1212,F101993,5,8,1614
1212,9.67E+14,82.938,25.267,F10199305091402.WB.OIS.vis.tif,16,1212,F101993,5,9,1402
1212,9.67E+14,82.938,25.267,F10199305091542.WB.OIS.vis.tif,22,1212,F101993,5,9,1542
1212,9.67E+14,82.938,25.267,F10199305101330.WB.OIS.vis.tif,255,1212,F101993,5,10,1330
1212,9.67E+14,82.938,25.267,F10199305101511.WB.OIS.vis.tif,3,1212,F101993,5,10,1511
1212,9.67E+14,82.938,25.267,F10199305101651.WB.OIS.vis.tif,255,1212,F101993,5,10,1651
1212,9.67E+14,82.938,25.267,F10199305131335.WB.OIS.vis.tif,255,1212,F101993,5,13,1335
1212,9.67E+14,82.938,25.267,F10199305131516.WB.OIS.vis.tif,12,1212,F101993,5,13,1516
1212,9.67E+14,82.938,25.267,F10199305131657.WB.OIS.vis.tif,255,1212,F101993,5,13,1657
1212,9.67E+14,82.938,25.267,F10199305141304.WB.OIS.vis.tif,255,1212,F101993,5,14,1304
1212,9.67E+14,82.938,25.267,F10199305141444.WB.OIS.vis.tif,6,1212,F101993,5,14,1444
1212,9.67E+14,82.938,25.267,F10199305141625.WB.OIS.vis.tif,255,1212,F101993,5,14,1625
1212,9.67E+14,82.938,25.267,F10199305171309.WB.OIS.vis.tif,255,1212,F101993,5,17,1309
1212,9.67E+14,82.938,25.267,F10199305171450.WB.OIS.vis.tif,0,1212,F101993,5,17,1450
1212,9.67E+14,82.938,25.267,F10199305171631.WB.OIS.vis.tif,255,1212,F101993,5,17,1631
1212,9.67E+14,82.938,25.267,F10199305181238.WB.OIS.vis.tif,255,1212,F101993,5,18,1238
1212,9.67E+14,82.938,25.267,F10199305181418.WB.OIS.vis.tif,63,1212,F101993,5,18,1418
1212,9.67E+14,82.938,25.267,F10199305181559.WB.OIS.vis.tif,255,1212,F101993,5,18,1559
1212,9.67E+14,82.938,25.267,F10199305191347.WB.OIS.vis.tif,0,1212,F101993,5,19,1347
1212,9.67E+14,82.938,25.267,F10199305191527.WB.OIS.vis.tif,25,1212,F101993,5,19,1527
1212,9.67E+14,82.938,25.267,F10199305211243.WB.OIS.vis.tif,255,1212,F101993,5,21,1243
1212,9.67E+14,82.938,25.267,F10199305211604.WB.OIS.vis.tif,255,1212,F101993,5,21,1604
1212,9.67E+14,82.938,25.267,F10199305221352.WB.OIS.vis.tif,63,1212,F101993,5,22,1352
1212,9.67E+14,82.938,25.267,F10199305221533.WB.OIS.vis.tif,18,1212,F101993,5,22,1533
1212,9.67E+14,82.938,25.267,F10199305231320.WB.OIS.vis.tif,255,1212,F101993,5,23,1320
1212,9.67E+14,82.938,25.267,F10199305231501.WB.OIS.vis.tif,63,1212,F101993,5,23,1501
1212,9.67E+14,82.938,25.267,F10199305231642.WB.OIS.vis.tif,255,1212,F101993,5,23,1642
1212,9.67E+14,82.938,25.267,F10199305241429.WB.OIS.vis.tif,63,1212,F101993,5,24,1429
1212,9.67E+14,82.938,25.267,F10199305241610.WB.OIS.vis.tif,255,1212,F101993,5,24,1610
1212,9.67E+14,82.938,25.267,F10199305251358.WB.OIS.vis.tif,63,1212,F101993,5,25,1358
1212,9.67E+14,82.938,25.267,F10199305251538.WB.OIS.vis.tif,12,1212,F101993,5,25,1538
1212,9.67E+14,82.938,25.267,F10199305261326.WB.OIS.vis.tif,255,1212,F101993,5,26,1326
1212,9.67E+14,82.938,25.267,F10199305261507.WB.OIS.vis.tif,42,1212,F101993,5,26,1507
1212,9.67E+14,82.938,25.267,F10199305261647.WB.OIS.vis.tif,255,1212,F101993,5,26,1647
1212,9.67E+14,82.938,25.267,F10199305271254.WB.OIS.vis.tif,255,1212,F101993,5,27,1254
1212,9.67E+14,82.938,25.267,F10199305271435.WB.OIS.vis.tif,63,1212,F101993,5,27,1435
1212,9.67E+14,82.938,25.267,F10199305271616.WB.OIS.vis.tif,255,1212,F101993,5,27,1616
1212,9.67E+14,82.938,25.267,F10199305281223.WB.OIS.vis.tif,255,1212,F101993,5,28,1223
1212,9.67E+14,82.938,25.267,F10199305281403.WB.OIS.vis.tif,63,1212,F101993,5,28,1403
1212,9.67E+14,82.938,25.267,F10199305281544.WB.OIS.vis.tif,20,1212,F101993,5,28,1544
1212,9.67E+14,82.938,25.267,F10199305291332.WB.OIS.vis.tif,255,1212,F101993,5,29,1332
1212,9.67E+14,82.938,25.267,F10199305291512.WB.OIS.vis.tif,46,1212,F101993,5,29,1512
1212,9.67E+14,82.938,25.267,F10199305291653.WB.OIS.vis.tif,255,1212,F101993,5,29,1653
1212,9.67E+14,82.938,25.267,F10199305301300.WB.OIS.vis.tif,255,1212,F101993,5,30,1300
1212,9.67E+14,82.938,25.267,F10199305301441.WB.OIS.vis.tif,63,1212,F101993,5,30,1441
1212,9.67E+14,82.938,25.267,F10199306011337.WB.OIS.vis.tif,255,1212,F101993,6,1,1337
1212,9.67E+14,82.938,25.267,F10199306011518.WB.OIS.vis.tif,37,1212,F101993,6,1,1518
1212,9.67E+14,82.938,25.267,F10199306011658.WB.OIS.vis.tif,255,1212,F101993,6,1,1658
1212,9.67E+14,82.938,25.267,F10199306021306.WB.OIS.vis.tif,255,1212,F101993,6,2,1306
1212,9.67E+14,82.938,25.267,F10199306021446.WB.OIS.vis.tif,39,1212,F101993,6,2,1446
1212,9.67E+14,82.938,25.267,F10199306031234.WB.OIS.vis.tif,255,1212,F101993,6,3,1234
1212,9.67E+14,82.938,25.267,F10199306031415.WB.OIS.vis.tif,56,1212,F101993,6,3,1415
1212,9.67E+14,82.938,25.267,F10199306031555.WB.OIS.vis.tif,255,1212,F101993,6,3,1555
1212,9.67E+14,82.938,25.267,F10199306041343.WB.OIS.vis.tif,255,1212,F101993,6,4,1343
1212,9.67E+14,82.938,25.267,F10199306041523.WB.OIS.vis.tif,24,1212,F101993,6,4,1523
1212,9.67E+14,82.938,25.267,F10199306041704.WB.OIS.vis.tif,255,1212,F101993,6,4,1704
1212,9.67E+14,82.938,25.267,F10199306051311.WB.OIS.vis.tif,255,1212,F101993,6,5,1311
1212,9.67E+14,82.938,25.267,F10199306051452.WB.OIS.vis.tif,42,1212,F101993,6,5,1452
1212,9.67E+14,82.938,25.267,F10199306051632.WB.OIS.vis.tif,255,1212,F101993,6,5,1632
1212,9.67E+14,82.938,25.267,F10199306061240.WB.OIS.vis.tif,255,1212,F101993,6,6,1240
1212,9.67E+14,82.938,25.267,F10199306061601.WB.OIS.vis.tif,255,1212,F101993,6,6,1601
1212,9.67E+14,82.938,25.267,F10199306071348.WB.OIS.vis.tif,63,1212,F101993,6,7,1348
1212,9.67E+14,82.938,25.267,F10199306081317.WB.OIS.vis.tif,255,1212,F101993,6,8,1317
1212,9.67E+14,82.938,25.267,F10199306081457.WB.OIS.vis.tif,30,1212,F101993,6,8,1457
1212,9.67E+14,82.938,25.267,F10199306081638.WB.OIS.vis.tif,255,1212,F101993,6,8,1638
1212,9.67E+14,82.938,25.267,F10199306091245.WB.OIS.vis.tif,255,1212,F101993,6,9,1245
1212,9.67E+14,82.938,25.267,F10199306091426.WB.OIS.vis.tif,63,1212,F101993,6,9,1426
1212,9.67E+14,82.938,25.267,F10199306091606.WB.OIS.vis.tif,255,1212,F101993,6,9,1606
1212,9.67E+14,82.938,25.267,F10199306101354.WB.OIS.vis.tif,63,1212,F101993,6,10,1354
1212,9.67E+14,82.938,25.267,F10199306101535.WB.OIS.vis.tif,24,1212,F101993,6,10,1535
1212,9.67E+14,82.938,25.267,F10199306111322.WB.OIS.vis.tif,255,1212,F101993,6,11,1322
1212,9.67E+14,82.938,25.267,F10199306111503.WB.OIS.vis.tif,28,1212,F101993,6,11,1503
1212,9.67E+14,82.938,25.267,F10199306111644.WB.OIS.vis.tif,255,1212,F101993,6,11,1644
1212,9.67E+14,82.938,25.267,F10199306121431.WB.OIS.vis.tif,63,1212,F101993,6,12,1431
1212,9.67E+14,82.938,25.267,F10199306151256.WB.OIS.vis.tif,255,1212,F101993,6,15,1256
1212,9.67E+14,82.938,25.267,F10199306151437.WB.OIS.vis.tif,48,1212,F101993,6,15,1437
1212,9.67E+14,82.938,25.267,F10199306151618.WB.OIS.vis.tif,255,1212,F101993,6,15,1618
1212,9.67E+14,82.938,25.267,F10199306161405.WB.OIS.vis.tif,63,1212,F101993,6,16,1405
1212,9.67E+14,82.938,25.267,F10199306161546.WB.OIS.vis.tif,25,1212,F101993,6,16,1546
1212,9.67E+14,82.938,25.267,F10199306171334.WB.OIS.vis.tif,255,1212,F101993,6,17,1334
1212,9.67E+14,82.938,25.267,F10199306171514.WB.OIS.vis.tif,22,1212,F101993,6,17,1514
1212,9.67E+14,82.938,25.267,F10199306171655.WB.OIS.vis.tif,255,1212,F101993,6,17,1655
1212,9.67E+14,82.938,25.267,F10199306181302.WB.OIS.vis.tif,255,1212,F101993,6,18,1302
1212,9.67E+14,82.938,25.267,F10199306181443.WB.OIS.vis.tif,34,1212,F101993,6,18,1443
1212,9.67E+14,82.938,25.267,F10199306191230.WB.OIS.vis.tif,255,1212,F101993,6,19,1230
1212,9.67E+14,82.938,25.267,F10199306191411.WB.OIS.vis.tif,55,1212,F101993,6,19,1411
1212,9.67E+14,82.938,25.267,F10199306191552.WB.OIS.vis.tif,255,1212,F101993,6,19,1552
1212,9.67E+14,82.938,25.267,F10199306201339.WB.OIS.vis.tif,255,1212,F101993,6,20,1339
1212,9.67E+14,82.938,25.267,F10199306201520.WB.OIS.vis.tif,23,1212,F101993,6,20,1520
1212,9.67E+14,82.938,25.267,F10199306201701.WB.OIS.vis.tif,255,1212,F101993,6,20,1701
1212,9.67E+14,82.938,25.267,F10199306211308.WB.OIS.vis.tif,255,1212,F101993,6,21,1308
1212,9.67E+14,82.938,25.267,F10199306211448.WB.OIS.vis.tif,29,1212,F101993,6,21,1448
1212,9.67E+14,82.938,25.267,F10199306211629.WB.OIS.vis.tif,255,1212,F101993,6,21,1629
1212,9.67E+14,82.938,25.267,F10199306221236.WB.OIS.vis.tif,255,1212,F101993,6,22,1236
1212,9.67E+14,82.938,25.267,F10199306221417.WB.OIS.vis.tif,49,1212,F101993,6,22,1417
1212,9.67E+14,82.938,25.267,F10199306221557.WB.OIS.vis.tif,255,1212,F101993,6,22,1557
1212,9.67E+14,82.938,25.267,F10199306231345.WB.OIS.vis.tif,255,1212,F101993,6,23,1345
1212,9.67E+14,82.938,25.267,F10199306241313.WB.OIS.vis.tif,255,1212,F101993,6,24,1313
1212,9.67E+14,82.938,25.267,F10199306241454.WB.OIS.vis.tif,25,1212,F101993,6,24,1454
1212,9.67E+14,82.938,25.267,F10199306241635.WB.OIS.vis.tif,255,1212,F101993,6,24,1635
1212,9.67E+14,82.938,25.267,F10199306261351.WB.OIS.vis.tif,63,1212,F101993,6,26,1351
1212,9.67E+14,82.938,25.267,F10199306271319.WB.OIS.vis.tif,255,1212,F101993,6,27,1319
1212,9.67E+14,82.938,25.267,F10199306271500.WB.OIS.vis.tif,35,1212,F101993,6,27,1500
1212,9.67E+14,82.938,25.267,F10199306271640.WB.OIS.vis.tif,255,1212,F101993,6,27,1640
1212,9.67E+14,82.938,25.267,F10199306281248.WB.OIS.vis.tif,255,1212,F101993,6,28,1248
1212,9.67E+14,82.938,25.267,F10199306281428.WB.OIS.vis.tif,63,1212,F101993,6,28,1428
1212,9.67E+14,82.938,25.267,F10199306281609.WB.OIS.vis.tif,255,1212,F101993,6,28,1609
1212,9.67E+14,82.938,25.267,F10199306291357.WB.OIS.vis.tif,63,1212,F101993,6,29,1357
1212,9.67E+14,82.938,25.267,F10199306291537.WB.OIS.vis.tif,18,1212,F101993,6,29,1537
1212,9.67E+14,82.938,25.267,F10199306301506.WB.OIS.vis.tif,0,1212,F101993,6,30,1506
1212,9.67E+14,82.938,25.267,F10199307011253.WB.OIS.vis.tif,255,1212,F101993,7,1,1253
1212,9.67E+14,82.938,25.267,F10199307011434.WB.OIS.vis.tif,57,1212,F101993,7,1,1434
1212,9.67E+14,82.938,25.267,F10199307011615.WB.OIS.vis.tif,255,1212,F101993,7,1,1615
1212,9.67E+14,82.938,25.267,F10199307031331.WB.OIS.vis.tif,255,1212,F101993,7,3,1331
1212,9.67E+14,82.938,25.267,F10199307031511.WB.OIS.vis.tif,32,1212,F101993,7,3,1511
1212,9.67E+14,82.938,25.267,F10199307031652.WB.OIS.vis.tif,255,1212,F101993,7,3,1652
1212,9.67E+14,82.938,25.267,F10199307041440.WB.OIS.vis.tif,57,1212,F101993,7,4,1440
1212,9.67E+14,82.938,25.267,F10199307041620.WB.OIS.vis.tif,255,1212,F101993,7,4,1620
1212,9.67E+14,82.938,25.267,F10199307101451.WB.OIS.vis.tif,43,1212,F101993,7,10,1451
1212,9.67E+14,82.938,25.267,F10199307101632.WB.OIS.vis.tif,255,1212,F101993,7,10,1632
1212,9.67E+14,82.938,25.267,F10199307111420.WB.OIS.vis.tif,63,1212,F101993,7,11,1420
1212,9.67E+14,82.938,25.267,F10199307141426.WB.OIS.vis.tif,63,1212,F101993,7,14,1426
1212,9.67E+14,82.938,25.267,F10199307141606.WB.OIS.vis.tif,255,1212,F101993,7,14,1606
1212,9.67E+14,82.938,25.267,F10199307171251.WB.OIS.vis.tif,255,1212,F101993,7,17,1251
1212,9.67E+14,82.938,25.267,F10199307171431.WB.OIS.vis.tif,63,1212,F101993,7,17,1431
1212,9.67E+14,82.938,25.267,F10199307171612.WB.OIS.vis.tif,255,1212,F101993,7,17,1612
1212,9.67E+14,82.938,25.267,F10199307191328.WB.OIS.vis.tif,255,1212,F101993,7,19,1328
1212,9.67E+14,82.938,25.267,F10199307191509.WB.OIS.vis.tif,9,1212,F101993,7,19,1509
1212,9.67E+14,82.938,25.267,F10199307191649.WB.OIS.vis.tif,255,1212,F101993,7,19,1649
1212,9.67E+14,82.938,25.267,F10199307201257.WB.OIS.vis.tif,255,1212,F101993,7,20,1257
1212,9.67E+14,82.938,25.267,F10199307201437.WB.OIS.vis.tif,55,1212,F101993,7,20,1437
1212,9.67E+14,82.938,25.267,F10199307201618.WB.OIS.vis.tif,255,1212,F101993,7,20,1618
1212,9.67E+14,82.938,25.267,F10199307211406.WB.OIS.vis.tif,63,1212,F101993,7,21,1406
1212,9.67E+14,82.938,25.267,F10199307211546.WB.OIS.vis.tif,23,1212,F101993,7,21,1546
1212,9.67E+14,82.938,25.267,F10199308111307.WB.OIS.vis.tif,255,1212,F101993,8,11,1307
1212,9.67E+14,82.938,25.267,F10199308111447.WB.OIS.vis.tif,10,1212,F101993,8,11,1447
1212,9.67E+14,82.938,25.267,F10199308111628.WB.OIS.vis.tif,255,1212,F101993,8,11,1628
1212,9.67E+14,82.938,25.267,F10199308121416.WB.OIS.vis.tif,14,1212,F101993,8,12,1416
1212,9.67E+14,82.938,25.267,F10199308121557.WB.OIS.vis.tif,255,1212,F101993,8,12,1557
1212,9.67E+14,82.938,25.267,F10199308141313.WB.OIS.vis.tif,255,1212,F101993,8,14,1313
1212,9.67E+14,82.938,25.267,F10199308141634.WB.OIS.vis.tif,255,1212,F101993,8,14,1634
1212,9.67E+14,82.938,25.267,F10199308151241.WB.OIS.vis.tif,255,1212,F101993,8,15,1241
1212,9.67E+14,82.938,25.267,F10199308151422.WB.OIS.vis.tif,12,1212,F101993,8,15,1422
1212,9.67E+14,82.938,25.267,F10199308151603.WB.OIS.vis.tif,255,1212,F101993,8,15,1603
1212,9.67E+14,82.938,25.267,F10199308161531.WB.OIS.vis.tif,12,1212,F101993,8,16,1531
1212,9.67E+14,82.938,25.267,F10199308181609.WB.OIS.vis.tif,255,1212,F101993,8,18,1609
1212,9.67E+14,82.938,25.267,F10199308191356.WB.OIS.vis.tif,255,1212,F101993,8,19,1356
1212,9.67E+14,82.938,25.267,F10199308201325.WB.OIS.vis.tif,255,1212,F101993,8,20,1325
1212,9.67E+14,82.938,25.267,F10199308201506.WB.OIS.vis.tif,4,1212,F101993,8,20,1506
1212,9.67E+14,82.938,25.267,F10199308221402.WB.OIS.vis.tif,255,1212,F101993,8,22,1402
1212,9.67E+14,82.938,25.267,F10199308221543.WB.OIS.vis.tif,8,1212,F101993,8,22,1543
1212,9.67E+14,82.938,25.267,F10199308231331.WB.OIS.vis.tif,255,1212,F101993,8,23,1331
1212,9.67E+14,82.938,25.267,F10199308241621.WB.OIS.vis.tif,255,1212,F101993,8,24,1621
1212,9.67E+14,82.938,25.267,F10199308251408.WB.OIS.vis.tif,7,1212,F101993,8,25,1408
1212,9.67E+14,82.938,25.267,F10199308261337.WB.OIS.vis.tif,255,1212,F101993,8,26,1337
1212,9.67E+14,82.938,25.267,F10199308261518.WB.OIS.vis.tif,11,1212,F101993,8,26,1518
1212,9.67E+14,82.938,25.267,F10199308261658.WB.OIS.vis.tif,255,1212,F101993,8,26,1658
1212,9.67E+14,82.938,25.267,F10199308271305.WB.OIS.vis.tif,255,1212,F101993,8,27,1305
1212,9.67E+14,82.938,25.267,F10199308281414.WB.OIS.vis.tif,20,1212,F101993,8,28,1414
1212,9.67E+14,82.938,25.267,F10199308281555.WB.OIS.vis.tif,21,1212,F101993,8,28,1555
1212,9.67E+14,82.938,25.267,F10199308291343.WB.OIS.vis.tif,255,1212,F101993,8,29,1343
1212,9.67E+14,82.938,25.267,F10199308291524.WB.OIS.vis.tif,15,1212,F101993,8,29,1524
1212,9.67E+14,82.938,25.267,F10199308291704.WB.OIS.vis.tif,255,1212,F101993,8,29,1704
1212,9.67E+14,82.938,25.267,F10199308301311.WB.OIS.vis.tif,255,1212,F101993,8,30,1311
1212,9.67E+14,82.938,25.267,F10199308301452.WB.OIS.vis.tif,21,1212,F101993,8,30,1452
1212,9.67E+14,82.938,25.267,F10199308301633.WB.OIS.vis.tif,255,1212,F101993,8,30,1633
1212,9.67E+14,82.938,25.267,F10199308311240.WB.OIS.vis.tif,255,1212,F101993,8,31,1240
1212,9.67E+14,82.938,25.267,F10199308311421.WB.OIS.vis.tif,24,1212,F101993,8,31,1421
1212,9.67E+14,82.938,25.267,F10199308311601.WB.OIS.vis.tif,255,1212,F101993,8,31,1601
1212,9.67E+14,82.938,25.267,F10199309011349.WB.OIS.vis.tif,255,1212,F101993,9,1,1349
1212,9.67E+14,82.938,25.267,F10199309011530.WB.OIS.vis.tif,31,1212,F101993,9,1,1530
1212,9.67E+14,82.938,25.267,F10199309011710.WB.OIS.vis.tif,255,1212,F101993,9,1,1710
1212,9.67E+14,82.938,25.267,F10199309031246.WB.OIS.vis.tif,255,1212,F101993,9,3,1246
1212,9.67E+14,82.938,25.267,F10199309031427.WB.OIS.vis.tif,14,1212,F101993,9,3,1427
1212,9.67E+14,82.938,25.267,F10199309031607.WB.OIS.vis.tif,255,1212,F101993,9,3,1607
1212,9.67E+14,82.938,25.267,F10199309041355.WB.OIS.vis.tif,255,1212,F101993,9,4,1355
1212,9.67E+14,82.938,25.267,F10199309041536.WB.OIS.vis.tif,13,1212,F101993,9,4,1536
1212,9.67E+14,82.938,25.267,F10199309051504.WB.OIS.vis.tif,10,1212,F101993,9,5,1504
1212,9.67E+14,82.938,25.267,F10199309051645.WB.OIS.vis.tif,255,1212,F101993,9,5,1645
1212,9.67E+14,82.938,25.267,F10199309081329.WB.OIS.vis.tif,255,1212,F101993,9,8,1329
1212,9.67E+14,82.938,25.267,F10199309081510.WB.OIS.vis.tif,4,1212,F101993,9,8,1510
1212,9.67E+14,82.938,25.267,F10199309081651.WB.OIS.vis.tif,255,1212,F101993,9,8,1651
1212,9.67E+14,82.938,25.267,F10199309091258.WB.OIS.vis.tif,255,1212,F101993,9,9,1258
1212,9.67E+14,82.938,25.267,F10199309091439.WB.OIS.vis.tif,6,1212,F101993,9,9,1439
1212,9.67E+14,82.938,25.267,F10199309091619.WB.OIS.vis.tif,255,1212,F101993,9,9,1619
1212,9.67E+14,82.938,25.267,F10199309101548.WB.OIS.vis.tif,7,1212,F101993,9,10,1548
1212,9.67E+14,82.938,25.267,F10199309121304.WB.OIS.vis.tif,255,1212,F101993,9,12,1304
1212,9.67E+14,82.938,25.267,F10199309121445.WB.OIS.vis.tif,7,1212,F101993,9,12,1445
1212,9.67E+14,82.938,25.267,F10199309131554.WB.OIS.vis.tif,4,1212,F101993,9,13,1554
1212,9.67E+14,82.938,25.267,F10199309141342.WB.OIS.vis.tif,255,1212,F101993,9,14,1342
1212,9.67E+14,82.938,25.267,F10199309141522.WB.OIS.vis.tif,4,1212,F101993,9,14,1522
1212,9.67E+14,82.938,25.267,F10199309141703.WB.OIS.vis.tif,255,1212,F101993,9,14,1703
1212,9.67E+14,82.938,25.267,F10199309151631.WB.OIS.vis.tif,255,1212,F101993,9,15,1631
1212,9.67E+14,82.938,25.267,F10199309171348.WB.OIS.vis.tif,255,1212,F101993,9,17,1348
1212,9.67E+14,82.938,25.267,F10199309171528.WB.OIS.vis.tif,8,1212,F101993,9,17,1528
1212,9.67E+14,82.938,25.267,F10199309181316.WB.OIS.vis.tif,255,1212,F101993,9,18,1316
1212,9.67E+14,82.938,25.267,F10199309181457.WB.OIS.vis.tif,6,1212,F101993,9,18,1457
1212,9.67E+14,82.938,25.267,F10199309191244.WB.OIS.vis.tif,255,1212,F101993,9,19,1244
1212,9.67E+14,82.938,25.267,F10199309191425.WB.OIS.vis.tif,13,1212,F101993,9,19,1425
1212,9.67E+14,82.938,25.267,F10199309211643.WB.OIS.vis.tif,255,1212,F101993,9,21,1643
1212,9.67E+14,82.938,25.267,F10199309221431.WB.OIS.vis.tif,10,1212,F101993,9,22,1431
1212,9.67E+14,82.938,25.267,F10199309221612.WB.OIS.vis.tif,255,1212,F101993,9,22,1612
1212,9.67E+14,82.938,25.267,F10199309231359.WB.OIS.vis.tif,255,1212,F101993,9,23,1359
1212,9.67E+14,82.938,25.267,F10199309231540.WB.OIS.vis.tif,8,1212,F101993,9,23,1540
1212,9.67E+14,82.938,25.267,F10199309241509.WB.OIS.vis.tif,18,1212,F101993,9,24,1509
1212,9.67E+14,82.938,25.267,F10199309241649.WB.OIS.vis.tif,255,1212,F101993,9,24,1649
1212,9.67E+14,82.938,25.267,F10199309251256.WB.OIS.vis.tif,255,1212,F101993,9,25,1256
1212,9.67E+14,82.938,25.267,F10199309251437.WB.OIS.vis.tif,19,1212,F101993,9,25,1437
1212,9.67E+14,82.938,25.267,F10199309251618.WB.OIS.vis.tif,255,1212,F101993,9,25,1618
1212,9.67E+14,82.938,25.267,F10199309261546.WB.OIS.vis.tif,16,1212,F101993,9,26,1546
1212,9.67E+14,82.938,25.267,F10199309291411.WB.OIS.vis.tif,15,1212,F101993,9,29,1411
1212,9.67E+14,82.938,25.267,F10199309291552.WB.OIS.vis.tif,12,1212,F101993,9,29,1552
1212,9.67E+14,82.938,25.267,F10199309301520.WB.OIS.vis.tif,6,1212,F101993,9,30,1520
1212,9.67E+14,82.938,25.267,F10199310011449.WB.OIS.vis.tif,9,1212,F101993,10,1,1449
1212,9.67E+14,82.938,25.267,F10199310021417.WB.OIS.vis.tif,11,1212,F101993,10,2,1417
1212,9.67E+14,82.938,25.267,F10199310031346.WB.OIS.vis.tif,255,1212,F101993,10,3,1346
1212,9.67E+14,82.938,25.267,F10199310031526.WB.OIS.vis.tif,6,1212,F101993,10,3,1526
1212,9.67E+14,82.938,25.267,F10199310031707.WB.OIS.vis.tif,255,1212,F101993,10,3,1707
1212,9.67E+14,82.938,25.267,F10199310041314.WB.OIS.vis.tif,255,1212,F101993,10,4,1314
1212,9.67E+14,82.938,25.267,F10199310041455.WB.OIS.vis.tif,7,1212,F101993,10,4,1455
1212,9.67E+14,82.938,25.267,F10199310041636.WB.OIS.vis.tif,255,1212,F101993,10,4,1636
1212,9.67E+14,82.938,25.267,F10199310051243.WB.OIS.vis.tif,255,1212,F101993,10,5,1243
1212,9.67E+14,82.938,25.267,F10199310051423.WB.OIS.vis.tif,12,1212,F101993,10,5,1423
1212,9.67E+14,82.938,25.267,F10199310051604.WB.OIS.vis.tif,13,1212,F101993,10,5,1604
1212,9.67E+14,82.938,25.267,F10199310061352.WB.OIS.vis.tif,255,1212,F101993,10,6,1352
1212,9.67E+14,82.938,25.267,F10199310071320.WB.OIS.vis.tif,255,1212,F101993,10,7,1320
1212,9.67E+14,82.938,25.267,F10199310071501.WB.OIS.vis.tif,7,1212,F101993,10,7,1501
1212,9.67E+14,82.938,25.267,F10199310071641.WB.OIS.vis.tif,255,1212,F101993,10,7,1641
1212,9.67E+14,82.938,25.267,F10199310091358.WB.OIS.vis.tif,255,1212,F101993,10,9,1358
1212,9.67E+14,82.938,25.267,F10199310131332.WB.OIS.vis.tif,255,1212,F101993,10,13,1332
1212,9.67E+14,82.938,25.267,F10199310131513.WB.OIS.vis.tif,9,1212,F101993,10,13,1513
1212,9.67E+14,82.938,25.267,F10199310131653.WB.OIS.vis.tif,255,1212,F101993,10,13,1653
1212,9.67E+14,82.938,25.267,F10199310141301.WB.OIS.vis.tif,255,1212,F101993,10,14,1301
1212,9.67E+14,82.938,25.267,F10199310141441.WB.OIS.vis.tif,12,1212,F101993,10,14,1441
1212,9.67E+14,82.938,25.267,F10199310141622.WB.OIS.vis.tif,255,1212,F101993,10,14,1622
1212,9.67E+14,82.938,25.267,F10199310151410.WB.OIS.vis.tif,5,1212,F101993,10,15,1410
1212,9.67E+14,82.938,25.267,F10199310151550.WB.OIS.vis.tif,11,1212,F101993,10,15,1550
1212,9.67E+14,82.938,25.267,F10199310161519.WB.OIS.vis.tif,7,1212,F101993,10,16,1519
1212,9.67E+14,82.938,25.267,F10199310161659.WB.OIS.vis.tif,255,1212,F101993,10,16,1659
1212,9.67E+14,82.938,25.267,F10199310171628.WB.OIS.vis.tif,255,1212,F101993,10,17,1628
1212,9.67E+14,82.938,25.267,F10199310181416.WB.OIS.vis.tif,20,1212,F101993,10,18,1416
1212,9.67E+14,82.938,25.267,F10199310191344.WB.OIS.vis.tif,255,1212,F101993,10,19,1344
1212,9.67E+14,82.938,25.267,F10199310191525.WB.OIS.vis.tif,6,1212,F101993,10,19,1525
1212,9.67E+14,82.938,25.267,F10199310191705.WB.OIS.vis.tif,255,1212,F101993,10,19,1705
1212,9.67E+14,82.938,25.267,F10199310201313.WB.OIS.vis.tif,255,1212,F101993,10,20,1313
1212,9.67E+14,82.938,25.267,F10199310201453.WB.OIS.vis.tif,11,1212,F101993,10,20,1453
1212,9.67E+14,82.938,25.267,F10199310201634.WB.OIS.vis.tif,255,1212,F101993,10,20,1634
1212,9.67E+14,82.938,25.267,F10199310211422.WB.OIS.vis.tif,12,1212,F101993,10,21,1422
